year,month,day,country,hs_code,export_value,export_weight,import_value,import_weight,unit_price,date,price_chg_3m,vol_chg_3m,price_chg_6m,vol_chg_6m,price_chg_12m,vol_chg_12m
2017,2,1,Thailand,7204,384918,1159850,8429476,6404397.8,0.331868776,2017.2.1,40.18788466,-76.31719945,-21.83659273,112.9102724,-15.45827967,-10.45520502
2017,3,1,Thailand,7204,156610,829825,8550866,6736883,0.188726539,2017.3.1,-26.58033996,-87.09308193,-58.26030792,204.6347283,-26.44685046,-58.60534443
2017,4,1,Thailand,7204,371927,1106580,6255739,4595746,0.336104936,2017.4.1,38.90461217,-90.60776482,-13.10382488,43.42112085,42.31862631,-62.16290147
2017,5,1,Thailand,7204,0,0,7820734,6080962,,2017.5.1,,,,,,
2017,6,1,Thailand,7204,1921977,6740410,7277732,5829840,0.285142447,2017.6.1,51.08762591,712.2688519,10.9280213,4.83887525,-31.42099558,715.7734853
2017,7,1,Thailand,7204,954539,2333860,4852885,4253685,0.408995827,2017.7.1,21.68694444,110.9074807,69.02877824,-80.1910734,-0.174651142,186.1384925
2017,8,1,Thailand,7204,1858456,6736092,6360524,5141390.59,0.275895282,2017.8.1,,,-16.86615266,480.7726861,-35.01975232,1136.524708
2017,9,1,Thailand,7204,1768725,6292310,9045676,7726419,0.281093112,2017.9.1,-1.420109423,-6.647963551,48.9420163,658.2695147,-37.83206102,2209.952276
2017,10,1,Thailand,7204,232665,984230,9479919,7240712,0.236392916,2017.10.1,-42.20163119,-57.82823306,-29.66693106,-11.05658877,-38.88325325,27.56363731
2017,11,1,Thailand,7204,235424,446560,12612023,9236296,0.527194554,2017.11.1,91.08501988,-93.37063686,,,122.6973269,-90.88175935
2017,12,1,Thailand,7204,0,0,11108388,7709520,,2017.12.1,,,,,,
2018,1,1,Thailand,7204,247690,414180,10089092,7000045,0.598025013,2018.1.1,152.9792443,-57.91837274,46.21787664,-82.25343422,147.1502905,-96.48459581
2018,2,1,Thailand,7204,1672462,4978630,13712812,8807918,0.335928157,2018.2.1,-36.28004037,1014.884898,21.75929753,-26.09023155,1.223188531,329.2477476
2018,3,1,Thailand,7204,227881,346910,10492142,6441329,0.656887954,2018.3.1,,,133.6905194,-94.48676241,248.0633715,-58.19480011
2018,4,1,Thailand,7204,287546,725940,11654518,7785577.5,0.396101606,2018.4.1,-33.7650437,75.27162103,67.56069192,-26.24284974,17.85057696,-34.39787453
2018,5,1,Thailand,7204,611794,1141450,9778929,6550485,0.535979675,2018.5.1,59.55187557,-77.07301004,1.666390706,155.6095485,,
2018,6,1,Thailand,7204,220471,758150,10763810,6747849,0.290801293,2018.6.1,-55.73045738,118.5437145,,,1.984568015,-88.75216789
2018,7,1,Thailand,7204,211298,308364,6320750,3879680,0.685222659,2018.7.1,72.99163856,-57.52210927,14.5809362,-25.54831233,67.53781195,-86.78738228
2018,8,1,Thailand,7204,397198,1033920,10584837,6964402.32,0.384167054,2018.8.1,-28.32432432,-9.420473959,14.35988488,-79.23284116,39.24379248,-84.65104099
2018,9,1,Thailand,7204,225198,397780,2138707,1600306,0.566137061,2018.9.1,94.68175522,-47.53281013,-13.81527739,14.66374564,101.4055259,-93.67831528
2018,10,1,Thailand,7204,250362,598310,5755466,4124969,0.41844863,2018.10.1,-38.93245869,94.02718865,5.641740343,-17.58134281,77.01403108,-39.21034717
2018,11,1,Thailand,7204,287322,732440,4777318,3743410.43,0.392280596,2018.11.1,2.111982989,-29.15892912,-26.81054624,-35.83249376,-25.59092399,64.01827302
2018,12,1,Thailand,7204,263054,502750,7678033,5951367,0.523230234,2018.12.1,-7.578876204,26.38895872,79.927066,-33.68726505,,
2019,1,1,Thailand,7204,263065,504800,4055139,3265321,0.521127179,2019.1.1,24.53791011,-15.62902174,-23.9477603,63.70263714,-12.85863174,21.87937612
2019,2,1,Thailand,7204,280469,605570,4752916,3944445.27,0.463148769,2019.2.1,18.06568391,-17.32155535,20.55921107,-41.42970443,37.87137498,-87.83661369
2019,3,1,Thailand,7204,177248,425290,7887239,6210930,0.416769734,2019.3.1,-20.34677915,-15.40726007,-26.38359815,6.915883151,-36.55390828,22.59375631
2019,4,1,Thailand,7204,0,0,7271476,5357279,,2019.4.1,,,,,,
2019,5,1,Thailand,7204,354870,821920,8690102,6204257,0.431757349,2019.5.1,-6.777826562,35.72667074,10.06339662,12.21670034,-19.44520123,-27.9933418
2019,6,1,Thailand,7204,358946,1241570,5327448,3790783,0.289106534,2019.6.1,-30.63159074,191.934915,-44.74582778,146.9557434,-0.582789071,63.76310756
2019,7,1,Thailand,7204,282578,1073200,7208853,5708721,0.263304137,2019.7.1,,,-49.47411155,112.5990491,-61.57393021,248.03025
2019,8,1,Thailand,7204,168823,492840,5269124,4327165,0.342551335,2019.8.1,-20.66114539,-40.0379599,-26.03859535,-18.61551926,-10.83271406,-52.33286908
2019,9,1,Thailand,7204,296712,788380,5693892,4864419,0.376356579,2019.9.1,30.17920194,-36.50136521,-9.696758431,85.37468551,-33.52200281,98.19498215
2019,10,1,Thailand,7204,333115,853870,7275119,5223685,0.390123789,2019.10.1,48.16470168,-20.43701081,,,-6.769012711,42.71364343
2019,11,1,Thailand,7204,258383,814650,6505511,4656706,0.317170564,2019.11.1,-7.409333572,65.29705381,-26.53962578,-0.884514308,-19.14701696,11.22412757
2019,12,1,Thailand,7204,381660,1029565,7048228,5377605,0.370700247,2019.12.1,-1.502918358,30.59248078,28.22271481,-17.07555756,-29.15160033,104.7866733
2020,1,1,Thailand,7204,420634,1178625,6479952,5228080.43,0.356885354,2020.1.1,-8.519971493,38.03330718,35.54111133,9.82342527,-31.51664929,133.4835578
2020,2,1,Thailand,7204,344468,1117130,5534329,4761292,0.308350863,2020.2.1,-2.780743761,37.13005585,-9.984042752,126.6719422,-33.42293361,84.47578315
2020,3,1,Thailand,7204,464722,1537790,7168501,6540591,0.302201211,2020.3.1,-18.47828181,49.36308052,-19.70348668,95.05695223,-27.48964561,261.5862118
2020,4,1,Thailand,7204,178647,946480,5718963,5122755,0.188748838,2020.4.1,-47.1121928,-19.69625623,-51.61821889,10.84591331,,
2020,5,1,Thailand,7204,541463,3361275,6815928,6214540,0.161088575,2020.5.1,-47.75802693,200.8848567,-49.21074233,312.6035721,-62.69002125,308.9540345
2020,6,1,Thailand,7204,476149,2964725,4813781,4496386,0.160604778,2020.6.1,-46.85501841,92.79127839,-56.67529788,187.9589924,-44.44789076,138.7883889
2020,7,1,Thailand,7204,821100,4555820,5992472,5467695,0.180231001,2020.7.1,-4.512788886,381.3435044,-49.49890788,286.5368544,-31.55025851,324.5080134
2020,8,1,Thailand,7204,497612,2699539,5260777,4361620,0.184332214,2020.8.1,14.42910445,-19.68705328,-40.21997807,141.6494947,-46.18844101,447.751603
2020,9,1,Thailand,7204,1166697,5979745,4365514,3615275,0.195108153,2020.9.1,21.48340493,101.6964474,-35.43766682,288.8531594,-48.15869754,658.4851214
2020,10,1,Thailand,7204,725448,4138705,7963774,6235462,0.175283815,2020.10.1,-2.744914342,-9.155651452,-7.133831039,337.2733708,-55.06969341,384.6996615
2020,11,1,Thailand,7204,867825,4246070,7149782,5328404,0.204383112,2020.11.1,10.87758767,57.28870744,26.8762306,26.32319581,-35.56050432,421.2140183
2020,12,1,Thailand,7204,1371919,7759990,9368029,7132410,0.176793913,2020.12.1,-9.386711404,29.77125279,10.0801083,161.7440066,-52.30812099,653.7154041
2021,1,1,Thailand,7204,971220,4449251,9000228,5489410,0.218288427,2021.1.1,24.53427431,7.503458207,21.11591515,-2.339183725,-38.83514012,277.4950472
2021,2,1,Thailand,7204,1002066,3250300,14327945,8213033,0.308299542,2021.2.1,50.84394141,-23.45156816,67.25212338,20.40203901,-0.016643959,190.9509189
2021,3,1,Thailand,7204,1495814,5736077,18547936,18208439,0.260772999,2021.3.1,47.50111793,-26.0813867,33.65561367,-4.074889481,-13.70881739,273.0078229
2021,4,1,Thailand,7204,1533329,6640790,9835020,5870626,0.230895571,2021.4.1,5.775452614,49.25635798,31.72669231,60.45574642,22.32953265,601.630251
2021,5,1,Thailand,7204,1420141,5877940,10916644,6578262,0.241605222,2021.5.1,-21.63296092,80.84299911,18.21193051,38.43247992,49.98284156,74.87233267
2021,6,1,Thailand,7204,2980419,7618830,10708005,6700440,0.391191167,2021.6.1,50.01214432,32.82300778,121.2695899,-1.819074509,143.5738042,156.9826881
2021,7,1,Thailand,7204,1446408,5245570,13886013,8184430,0.275738957,2021.7.1,19.42150102,-21.00984973,26.31863322,17.89782145,52.99196864,15.1399748
2021,8,1,Thailand,7204,972758,3150720,11722595,6772463.4,0.308741494,2021.8.1,27.78759132,-46.39754744,0.143351633,-3.063717195,67.49188203,16.71326104
2021,9,1,Thailand,7204,842255,2704806,17356294,15986857.18,0.311392019,2021.9.1,-20.39901597,-64.49840724,19.41114305,-52.84571668,59.59969604,-54.76720161
2021,10,1,Thailand,7204,1933529,5230841,12260688,6510095,0.369640178,2021.10.1,34.05439061,-0.280789314,60.08976546,-21.23164563,110.8809528,26.38835095
2021,11,1,Thailand,7204,1938400,5555857,11622770,5713450,0.348893069,2021.11.1,13.004917,76.3361073,44.40626152,-5.479521737,70.70542952,30.84704209
2021,12,1,Thailand,7204,915123,2580300,17689704,8852088,0.354657598,2021.12.1,13.89424805,-4.603139745,-9.339057796,-66.13259516,100.605095,-66.74866849
2022,1,1,Thailand,7204,1255750,3330206,15343901,7781529,0.377078775,2022.1.1,2.012388648,-36.33517058,36.75208595,-36.51393462,72.74336588,-25.15131198
2022,2,1,Thailand,7204,1026279,2705330,26516059,13362875,0.37935446,2022.2.1,8.730867182,-51.3067021,22.87122622,-14.13613396,23.04736413,-16.76675999
2022,3,1,Thailand,7204,966269,2962552,16165149,9647759,0.326161026,2022.3.1,-8.034953173,14.81424641,4.74289855,9.529186197,25.07469242,-48.35229722
2022,4,1,Thailand,7204,1017206,2959785,19882579,10617735,0.343675639,2022.4.1,-8.858397473,-11.12306566,-7.02427421,-43.41665136,48.84462135,-55.43022743
2022,5,1,Thailand,7204,1959389,4445330,16191415,9371430,0.440774701,2022.5.1,16.190726,64.31747698,26.33518397,-19.98840143,82.43591614,-24.37265437
2022,6,1,Thailand,7204,1633926,4296482,11121251,5609701,0.380293924,2022.6.1,16.59698549,45.02638266,7.228472303,66.51094834,-2.7856567,-43.60706303
2022,7,1,Thailand,7204,1221876,3317166.68,21281222,9283026.33,0.368349293,2022.7.1,7.179343317,12.07458244,-2.315028923,-0.391546949,33.58623561,-36.76251237
2022,8,1,Thailand,7204,493804,1608002,16499128,9256950,0.307091658,2022.8.1,-30.32910977,-63.82716244,-19.04888683,-40.56170597,-0.534374612,-48.96398284
2022,9,1,Thailand,7204,1066695,4108642,7695381,4533338,0.259622279,2022.9.1,-31.73115252,-4.371948957,-20.40058181,38.68590323,-16.62526216,51.90154118
2022,10,1,Thailand,7204,1678921,5429874,4999817,3703003,0.309200729,2022.10.1,-16.05773776,63.69011641,-10.03123456,83.45501447,-16.35088735,3.80499044
2022,11,1,Thailand,7204,1319911,4693398.53,232101,590799.19,0.28122713,2022.11.1,-8.422412942,191.877655,-36.19707985,5.580430024,-19.39446345,-15.52341016
2022,12,1,Thailand,7204,1391607,4689351,342185,592170,0.296758976,2022.12.1,14.30412554,14.13384276,-21.96589087,9.143969415,-16.32521691,81.73665853
2023,1,1,Thailand,7204,1041214,4549585,10856572,5623155,0.228859116,2023.1.1,-25.98364294,-16.21195998,-37.86899546,37.15274024,-39.30734618,36.61572287
2023,2,1,Thailand,7204,1525706,6176722,7298548,5749995,0.247009012,2023.2.1,-12.16743137,31.60446445,-19.565053,284.1240247,-34.88701503,128.3167673
2023,3,1,Thailand,7204,2097920,7895325,10156360,6192504,0.265716737,2023.3.1,-10.46042105,68.36711519,2.347432728,92.16385852,-18.53203902,166.5041829
2023,4,1,Thailand,7204,1849986,6272544,13433186,8114419,0.294933922,2023.4.1,28.87138912,37.87068491,-4.614092484,15.51914464,-14.18247661,111.9256635
2023,5,1,Thailand,7204,1934145,5686024,10582164,7381718,0.340157727,2023.5.1,37.71065437,-7.944310914,20.954805,21.14939662,-22.82730234,27.91005392
2023,6,1,Thailand,7204,1408703,4997444,12904139,8220831.8,0.281884699,2023.6.1,6.084660747,-36.70375824,-5.012241438,6.570056283,-25.87714882,16.31478963
2023,7,1,Thailand,7204,1767194,5891400,9172711,6548610,0.299961639,2023.7.1,1.704692843,-6.076386232,31.06825046,29.49312959,-18.56597935,77.60337566
2023,8,1,Thailand,7204,1804313,5766106,10969753,7880900,0.312917071,2023.8.1,-8.008242654,1.408400668,26.68245101,-6.647797974,1.896962324,258.5882356
2023,9,1,Thailand,7204,1979256,5557784,10668051,7008596,0.356123232,2023.9.1,26.33648883,11.21253185,34.02363558,-29.60664697,37.16975026,35.27058332
2023,10,1,Thailand,7204,2414477,8255537,7221177,5303635,0.292467589,2023.10.1,-2.498336221,40.1286112,-0.836232337,31.61385556,-5.411740288,52.03920017
2023,11,1,Thailand,7204,2994086,8644988,11597355,8188947,0.346337786,2023.11.1,10.68037437,49.92766349,1.816821424,52.0392457,23.15233781,84.19462879
2023,12,1,Thailand,7204,3871755,8241454,9281264,6757901,0.469790282,2023.12.1,31.91789811,48.28669124,66.66044062,64.91338372,58.30701695,75.74828585
2024,1,1,Thailand,7204,2050851,6375966,5119664,3566012,0.321653378,2024.1.1,9.979153282,-22.76739841,7.231504259,8.224971993,40.54645658,40.14390324
2024,2,1,Thailand,7204,1698923,5540976,12584610,8639886,0.306610785,2024.2.1,-11.47059385,-35.90533613,-2.015321844,-3.904368043,24.1293919,-10.29261152
2024,3,1,Thailand,7204,2188091,6864059,10926707,7569437,0.318775086,2024.3.1,-32.1452362,-16.71300962,-10.48742183,23.50352227,19.96801156,-13.06172957
2024,4,1,Thailand,7204,2453614,5967592,17526659,12008144.5,0.41115646,2024.4.1,27.82594192,-6.404896137,40.5818886,-27.71406633,39.40629738,-4.861695669
2024,5,1,Thailand,7204,1148402,2329918,10134526,7103895,0.492893741,2024.5.1,60.75551342,-57.9511263,42.31590138,-73.04891574,44.90152717,-59.02377479
2024,6,1,Thailand,7204,1096756,1998228,762201,707063,0.548864294,2024.6.1,72.17916875,-70.88853694,16.83176826,-75.75393856,94.71233977,-60.01499967
2024,7,1,Thailand,7204,2130662,3258377,19315491,12543072,0.653902848,2024.7.1,59.0399062,-45.39879737,103.2942581,-48.89594769,117.9954911,-44.6926537
2024,8,1,Thailand,7204,2174617,3689508,12847288,8570590,0.589405688,2024.8.1,19.58068003,58.35355579,92.23253613,-33.41411333,88.35843184,-36.01387141
2024,9,1,Thailand,7204,804375,902410,10058528,6951841,0.891363128,2024.9.1,62.40136911,-54.83948779,179.6213274,-86.85311417,150.2962592,-83.76313293
2024,10,1,Thailand,7204,1093299,1761482,7977393,5650704,0.620669981,2024.10.1,-5.08223305,-45.93989584,50.95712753,-70.48253299,112.2183809,-78.66302337
2024,11,1,Thailand,7204,1587380,2954734.73,8978029,6105924.34,0.53723266,2024.11.1,-8.85180247,-19.9152101,8.995634441,26.81711245,55.11811962,-65.82141317
2024,12,1,Thailand,7204,1047483,1391600,10650699,7088779,0.752718454,2024.12.1,-15.55423034,54.20928403,37.14108608,-30.35829745,60.22435588,-83.11463002
2025,1,1,Thailand,7204,1087125,1688704,10833028,7123984,0.643762909,2025.1.1,3.720645223,-4.131634612,-1.550679688,-48.17346182,100.1418154,-73.51453882
2025,2,1,Thailand,7204,1214088,1742800,17409727,12818002,0.696630709,2025.2.1,29.67020817,-41.01670169,18.19205748,-52.76334948,127.2035896,-68.54705741
2025,3,1,Thailand,7204,1058170,1670203,7860589,5838570,0.633557717,2025.3.1,-15.83071808,20.0203363,-28.92260207,85.0825013,98.74756356,-75.66741486
2025,4,1,Thailand,7204,1742040,2650344.49,16964787,12094187,0.65728814,2025.4.1,2.100964567,56.94547357,5.899779227,50.46106006,59.86326478,-55.58770623
2025,5,1,Thailand,7204,1160488,1598542,10905110,8076819,0.725966537,2025.5.1,4.211101724,-8.27736975,35.13075254,-45.89896738,47.28662106,-31.39063263
2025,6,1,Thailand,7204,1411897,1994335,9587888,7022340,0.707953779,2025.6.1,11.74258632,19.40674277,-5.947067497,43.31237425,28.98521313,-0.194822613
2025,7,1,Thailand,7204,1032570,1275564,12409908,9150221,0.809500738,2025.7.1,23.15766698,-51.87176592,25.74516593,-24.46491511,23.79526118,-60.85278039
2025,8,1,Thailand,7204,2000051,2752862,10687252,7674831,0.726535148,2025.8.1,0.078324654,72.21080209,4.292724708,57.95627725,23.26571714,-25.38674533
2025,9,1,Thailand,7204,1807308,2258089,11019247,7561150,0.800370579,2025.9.1,13.05407252,13.22516027,26.32954458,35.19847587,-10.20824689,150.2287209
2025,10,1,Thailand,7204,819905,1332851,9529064,6754194,0.615151281,2025.10.1,-24.0085584,4.491111383,-6.410713414,-49.71027332,-0.889152124,-24.33354414
2025,11,1,Thailand,7204,1655077,1866726,9111646,6159998,0.886620211,2025.11.1,22.0340425,-32.18962665,22.12962524,16.77678785,65.03468166,-36.82255192
2025,12,1,Thailand,7204,1642934,1895068,12894806,8649683,0.866952532,2025.12.1,8.318890579,-16.07646997,22.45891711,-4.977448623,15.17620266,36.17907445
2026,1,1,Thailand,7204,1716906,2715719,11691440,7486479,0.632210475,2026.1.1,2.77317059,103.7526325,-21.90118609,112.9033902,-1.794516857,60.81675652
2026,2,1,Thailand,7204,1252515,1704204,9688501,6939014,0.734956026,2026.2.1,-17.10587947,-8.70625898,1.15904628,-38.09337337,5.501525655,-2.2145972
2026,3,1,Thailand,7204,1178914,1528411,11053889,7384162,0.771333103,2026.3.1,-11.02937296,-19.34796007,-3.628003845,-32.31396105,21.74630385,-8.489506964
2026,4,1,Thailand,7204,3039124,6477925,10930399,7060845.7,0.469150847,2026.4.1,-25.7919846,138.534436,-23.73406974,386.0201928,-28.62325997,144.4182266
2010,1,1,Thailand,7205,0,0,240587,340000,,2010.1.1,,,,,,
2010,2,1,Thailand,7205,0,0,0,0,,2010.2.1,,,,,,
2010,3,1,Thailand,7205,6718,2305,28,35,2.914533623,2010.3.1,,,,,,
2010,4,1,Thailand,7205,0,0,46053,60000,,2010.4.1,,,,,,
2010,5,1,Thailand,7205,0,0,0,0,,2010.5.1,,,,,,
2010,6,1,Thailand,7205,3760,2000,0,0,1.88,2010.6.1,-35.49568324,-13.23210412,,,,
2010,7,1,Thailand,7205,0,0,0,0,,2010.7.1,,,,,,
2010,8,1,Thailand,7205,1880,1000,65000,100000,1.88,2010.8.1,,,,,,
2010,9,1,Thailand,7205,0,0,0,0,,2010.9.1,,,,,,
2010,10,1,Thailand,7205,1360,200,0,0,6.8,2010.10.1,,,,,,
2010,11,1,Thailand,7205,0,0,0,0,,2010.11.1,,,,,,
2010,12,1,Thailand,7205,0,0,70805,100000,,2010.12.1,,,,,,
2011,1,1,Thailand,7205,3750,2000,0,0,1.875,2011.1.1,-72.42647059,900,,,,
2011,2,1,Thailand,7205,0,0,0,0,,2011.2.1,,,,,,
2011,3,1,Thailand,7205,0,0,0,0,,2011.3.1,,,,,,
2011,4,1,Thailand,7205,0,0,81471,100000,,2011.4.1,,,,,,
2011,5,1,Thailand,7205,0,0,0,0,,2011.5.1,,,,,,
2011,6,1,Thailand,7205,0,0,0,0,,2011.6.1,,,,,,
2011,7,1,Thailand,7205,20871,19500,0,0,1.070307692,2011.7.1,,,-42.91692308,875,,
2011,8,1,Thailand,7205,0,0,0,0,,2011.8.1,,,,,,
2011,9,1,Thailand,7205,6891,50999,447525,504000,0.135120296,2011.9.1,,,,,,
2011,10,1,Thailand,7205,13760,60840,1251649,1428000,0.226166995,2011.10.1,-78.86897413,212,,,-96.67401477,30320
2011,11,1,Thailand,7205,130964,113000,644405,777000,1.158973451,2011.11.1,,,,,,
2011,12,1,Thailand,7205,50618,54000,54040,63000,0.93737037,2011.12.1,593.7302499,5.884429106,,,,
2012,1,1,Thailand,7205,0,0,220171,273000,,2012.1.1,,,,,,
2012,2,1,Thailand,7205,34650,42000,187976,242000,0.825,2012.2.1,-28.81631593,-62.83185841,,,,
2012,3,1,Thailand,7205,292564,336005,240407,300000,0.870713233,2012.3.1,-7.111077867,522.2314815,544.3985516,558.8462519,,
2012,4,1,Thailand,7205,182037,209000,31999,42000,0.870990431,2012.4.1,,,285.1094317,243.5239974,,
2012,5,1,Thailand,7205,83855,124660,14825,21000,0.672669661,2012.5.1,-18.46428346,196.8095238,-41.95987314,10.31858407,,
2012,6,1,Thailand,7205,34304,46450,0,0,0.738514532,2012.6.1,-15.18280607,-86.17580096,-21.21422278,-13.98148148,,
2012,7,1,Thailand,7205,266,1000,28084,500,0.266,2012.7.1,-69.46005482,-99.5215311,,,-75.14733362,-94.87179487
2012,8,1,Thailand,7205,0,0,17196,20000,,2012.8.1,,,,,,
2012,9,1,Thailand,7205,0,0,62629,82000,,2012.9.1,,,,,,
2012,10,1,Thailand,7205,44405,84240,149068,180000,0.527124881,2012.10.1,98.16724861,8324,-39.47983092,-59.6937799,133.0688792,38.46153846
2012,11,1,Thailand,7205,36532,84000,211745,282000,0.434904762,2012.11.1,,,-35.34645803,-32.61671747,-62.47500222,-25.66371681
2012,12,1,Thailand,7205,34293,42000,28959,40000,0.8165,2012.12.1,,,10.55977437,-9.580193757,-12.89462247,-22.22222222
2013,1,1,Thailand,7205,0,0,0,0,,2013.1.1,,,,,,
2013,2,1,Thailand,7205,55342,298000,18022,21000,0.185711409,2013.2.1,-57.29837296,254.7619048,,,-77.48952613,609.5238095
2013,3,1,Thailand,7205,0,0,0,0,,2013.3.1,,,,,,
2013,4,1,Thailand,7205,5925,21005,0,0,0.282075696,2013.4.1,,,-46.48788052,-75.06528965,-67.61437481,-89.94976077
2013,5,1,Thailand,7205,16937,21000,62571,84000,0.80652381,2013.5.1,334.2887775,-92.95302013,85.44837403,-75,19.89894234,-83.15417937
2013,6,1,Thailand,7205,247,1560,31656,42000,0.158333333,2013.6.1,,,-80.60828741,-96.28571429,-78.56056631,-96.64155005
2013,7,1,Thailand,7205,16937,21000,167445,242000,0.80652381,2013.7.1,185.9246012,-0.023803856,,,203.2044397,2000
2013,8,1,Thailand,7205,21651,42350,0,0,0.511239669,2013.8.1,-36.61195573,101.6666667,175.2871625,-85.7885906,,
2013,9,1,Thailand,7205,33734,42000,0,0,0.803190476,2013.9.1,407.2781955,2592.307692,,,,
2013,10,1,Thailand,7205,33765,42000,0,0,0.803928571,2013.10.1,-0.321780717,100,185.0045509,99.95239229,52.51197581,-50.14245014
2013,11,1,Thailand,7205,38482,63270,44594,63000,0.608218745,2013.11.1,18.96939566,49.39787485,-24.58762682,201.2857143,39.85101989,-24.67857143
2013,12,1,Thailand,7205,33786,42000,0,0,0.804428571,2013.12.1,0.154147151,0,408.0601504,2592.307692,-1.478435832,0
2014,1,1,Thailand,7205,33156,42000,146576,210000,0.789428571,2014.1.1,-1.803642825,0,-2.119619767,100,,
2014,2,1,Thailand,7205,47395,106150,145062,210000,0.446490815,2014.2.1,-26.59042187,67.77303619,-12.66506854,150.6493506,140.4218547,-64.37919463
2014,3,1,Thailand,7205,40217,45000,147225,210000,0.893711111,2014.3.1,11.09887725,7.142857143,11.270133,7.142857143,,
2014,4,1,Thailand,7205,23500,20000,0,0,1.175,2014.4.1,48.84183858,-52.38095238,46.15726344,-52.38095238,316.5548523,-4.784575101
2014,5,1,Thailand,7205,83896,141000,0,0,0.595007092,2014.5.1,33.26300841,32.83089967,-2.172187715,122.8544334,-26.22572512,571.4285714
2014,6,1,Thailand,7205,32306,42000,0,0,0.769190476,2014.6.1,-13.93298499,-6.666666667,-4.380512638,0,385.8045113,2592.307692
2014,7,1,Thailand,7205,7220,45100,0,0,0.160088692,2014.7.1,-86.37543049,125.5,-79.72094024,7.380952381,-80.1507792,114.7619048
2014,8,1,Thailand,7205,32306,42000,0,0,0.769190476,2014.8.1,29.27416938,-70.21276596,72.27464722,-60.43334903,50.45594507,-0.826446281
2014,9,1,Thailand,7205,0,0,0,0,,2014.9.1,,,,,,
2014,10,1,Thailand,7205,63921,84000,363054,525000,0.760964286,2014.10.1,375.3391868,86.25277162,-35.23708207,320,-5.344291426,100
2014,11,1,Thailand,7205,0,0,0,0,,2014.11.1,,,,,,
2014,12,1,Thailand,7205,35216,63230,98335,147000,0.556950814,2014.12.1,,,-27.59260135,50.54761905,-30.7644166,50.54761905
2015,1,1,Thailand,7205,34716,42140,0,0,0.823825344,2015.1.1,8.260710727,-49.83333333,414.605582,-6.563192905,4.357173519,0.333333333
2015,2,1,Thailand,7205,0,0,38301,63000,,2015.2.1,,,,,,
2015,3,1,Thailand,7205,104986,103000,0,0,1.019281553,2015.3.1,83.01105356,62.89735885,,,14.05045106,128.8888889
2015,4,1,Thailand,7205,4574,20200,31406,57400,0.226435644,2015.4.1,-72.51412023,-52.06454675,-70.24359122,-75.95238095,-80.7288814,1
2015,5,1,Thailand,7205,62864,57380,75051,126000,1.095573371,2015.5.1,,,,,84.1277835,-59.30496454
2015,6,1,Thailand,7205,100682,174550,0,0,0.576808937,2015.6.1,-43.41024466,69.46601942,3.565507449,176.0556698,-25.01091016,315.5952381
2015,7,1,Thailand,7205,79747,62000,0,0,1.286241935,2015.7.1,468.0386335,206.9306931,56.13041584,47.12861889,703.455835,37.47228381
2015,8,1,Thailand,7205,108838,106000,0,0,1.026773585,2015.8.1,-6.279797178,84.73335657,,,33.48755824,152.3809524
2015,9,1,Thailand,7205,49136,24000,0,0,2.047333333,2015.9.1,254.9413334,-86.25035806,100.8604322,-76.69902913,,
2015,10,1,Thailand,7205,38811,63600,0,0,0.610235849,2015.10.1,-52.55668221,2.580645161,169.4963741,214.8514851,-19.80755726,-24.28571429
2015,11,1,Thailand,7205,51207,121840,500,1000,0.420280696,2015.11.1,-59.06783129,14.94339623,-61.63828847,112.338794,,
2015,12,1,Thailand,7205,14080,24000,33541,800,0.586666667,2015.12.1,-71.34483881,0,1.70901121,-86.25035806,5.335453582,-62.04333386
2016,1,1,Thailand,7205,65947,126000,0,0,0.523388889,2016.1.1,-14.23170407,98.11320755,-59.3086748,103.2258065,-36.46846475,199.0033223
2016,2,1,Thailand,7205,40976,50000,0,0,0.81952,2016.2.1,94.99349073,-58.96257387,-20.18493541,-52.83018868,,
2016,3,1,Thailand,7205,89443,228690,0,0,0.391110237,2016.3.1,-33.3334824,852.875,-80.89660193,852.875,-61.62883207,122.0291262
2016,4,1,Thailand,7205,128486,255000,0,0,0.503866667,2016.4.1,-3.729964972,102.3809524,-17.43083147,300.9433962,122.5209153,1162.376238
2016,5,1,Thailand,7205,135086,303760,574,7000,0.444712931,2016.5.1,-45.73495079,507.52,5.813313697,149.3105712,-59.40820184,429.3830603
2016,6,1,Thailand,7205,36368,66000,0,0,0.551030303,2016.6.1,40.88874479,-71.13997114,-6.074380165,175,-4.469180793,-62.18848467
2016,7,1,Thailand,7205,23882,42000,0,0,0.568619048,2016.7.1,12.85109439,-83.52941176,8.641788103,-66.66666667,-55.79221669,-32.25806452
2016,8,1,Thailand,7205,75780,168172,30909,63000,0.45061009,2016.8.1,1.326059576,-44.63655518,-45.01536391,236.344,-56.11397719,58.65283019
2016,9,1,Thailand,7205,67533,86000,10268,21000,0.785267442,2016.9.1,42.50893962,30.3030303,100.7790562,-62.39450785,-61.64437764,258.3333333
2016,10,1,Thailand,7205,32819,43000,0,0,0.763232558,2016.10.1,34.22564041,2.380952381,51.47510416,-83.1372549,25.07173404,-32.38993711
2016,11,1,Thailand,7205,46355,88000,0,0,0.526761364,2016.11.1,16.89959362,-47.67262089,18.44975188,-71.02976034,25.33560753,-27.77413001
